id,user_id,type,title,body,is_read,created_at
960,2245,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-15 01:00:00
961,2021,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-11 09:00:00
962,2078,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-03 13:00:00
963,2028,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-30 13:00:00
964,1015,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-21 06:00:00
965,2217,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-07 10:00:00
966,2052,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-10 16:00:00
967,2333,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-20 22:00:00
968,2151,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-16 11:00:00
969,2085,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-28 03:00:00
970,2082,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-24 22:00:00
971,2122,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-03 15:00:00
972,2195,system,System notification,There has been an update to your account or app settings.,1,2026-07-08 14:00:00
973,2355,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-05 02:00:00
974,2322,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-19 10:00:00
975,2148,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-04 06:00:00
976,2239,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-22 06:00:00
977,2217,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-23 22:00:00
978,2243,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-09 15:00:00
979,2037,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-22 12:00:00
980,2295,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-14 04:00:00
981,2058,system,System notification,There has been an update to your account or app settings.,0,2026-08-10 13:00:00
982,2118,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-13 05:00:00
983,2315,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-09 04:00:00
984,2327,system,System notification,There has been an update to your account or app settings.,1,2026-08-30 13:00:00
985,2086,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-21 04:00:00
986,2216,system,System notification,There has been an update to your account or app settings.,0,2026-08-30 15:00:00
987,2194,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-05 07:00:00
988,2018,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-31 12:00:00
989,2198,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-22 19:00:00
990,1027,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-18 12:00:00
991,2365,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-16 19:00:00
992,2366,system,System notification,There has been an update to your account or app settings.,1,2026-08-04 06:00:00
993,2279,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-10 00:00:00
994,1001,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-05 06:00:00
995,2209,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-16 22:00:00
996,2042,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-04 20:00:00
997,2069,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-19 14:00:00
998,2070,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-11 15:00:00
999,1011,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-29 17:00:00
1000,2258,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-17 07:00:00
1001,2287,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-17 21:00:00
1002,2288,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-06 16:00:00
1003,2189,system,System notification,There has been an update to your account or app settings.,1,2026-07-09 15:00:00
1004,2248,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-06 18:00:00
1005,2176,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-08 04:00:00
1006,2232,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-28 06:00:00
1007,2381,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-29 22:00:00
1008,2004,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-07 13:00:00
1009,2023,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-01 18:00:00
1010,2379,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-14 17:00:00
1011,2160,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-27 21:00:00
1012,2238,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-22 14:00:00
1013,2011,system,System notification,There has been an update to your account or app settings.,1,2026-07-09 14:00:00
1014,2371,system,System notification,There has been an update to your account or app settings.,1,2026-07-27 07:00:00
1015,2306,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-05 01:00:00
1016,1016,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-16 14:00:00
1017,2205,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-22 12:00:00
1018,2390,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-22 01:00:00
1019,2093,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-22 20:00:00
1020,2290,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-23 20:00:00
1021,2263,system,System notification,There has been an update to your account or app settings.,0,2026-08-25 03:00:00
1022,2223,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-20 01:00:00
1023,2337,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-25 02:00:00
1024,2320,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-11 08:00:00
1025,2378,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-12 02:00:00
1026,2387,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-26 09:00:00
1027,2236,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-25 12:00:00
1028,1021,system,System notification,There has been an update to your account or app settings.,1,2026-07-09 21:00:00
1029,2381,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-09 00:00:00
1030,2066,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-31 14:00:00
1031,2156,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-06 18:00:00
1032,1025,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-08 15:00:00
1033,2317,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-09 02:00:00
1034,2095,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-13 06:00:00
1035,2161,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-30 20:00:00
1036,2126,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-27 01:00:00
1037,2112,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-28 18:00:00
1038,2116,system,System notification,There has been an update to your account or app settings.,0,2026-08-07 06:00:00
1039,2258,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-30 09:00:00
1040,2216,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-07 05:00:00
1041,2362,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-10 23:00:00
1042,2334,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-07 05:00:00
1043,2307,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-14 06:00:00
1044,1004,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-02 19:00:00
1045,2377,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-26 13:00:00
1046,2039,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-06 12:00:00
1047,2044,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-13 20:00:00
1048,2157,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-02 03:00:00
1049,2009,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-30 00:00:00
1050,2317,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-05 10:00:00
